25,78,25,23,25,38,39,7,8,8,25,7,8,3,39,23,78,8,23,7,8,39,8,78,38,78,39,7,25,3,20,20,20,201,20,20,20,135,88,7,25,7,7,7,8,7,7,7,38,3,4,39,7,7,7,7,7,7,7,7,7,7,25,3,78,7,78,19,7,7,7,1,2,7,7,7,50,29,7,1,2,7,7,3,3,7,29,31,1,2,20,20,105,20,20,20,20,20,20,20,3,3,39,8,8,23,7,39,38,38,25,3,8,25,39,78,25,78,8,25,23,38,25,38,38,39,7,25
23,23,25,78,78,25,78,23,8,38,23,8,23,78,38,23,25,23,38,3,8,25,38,25,23,7,25,78,25,78,20,20,20,20,20,20,20,157,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,87,39,39,7,7,23,23,3,5,6,38,7,7,29,29,29,7,7,7,7,7,7,3,5,6,7,29,25,7,20,20,239,20,20,20,20,20,20,20,8,25,23,39,7,3,38,23,38,25,38,8,78,78,25,39,38,39,78,38,7,23,8,78,25,78,7,38
7,78,39,8,38,39,38,8,25,8,78,8,3,3,78,25,3,25,39,78,8,25,23,23,25,23,38,8,8,39,20,20,20,20,20,20,170,157,87,8,7,7,7,7,7,7,78,7,7,7,7,7,7,7,38,7,7,7,7,20,20,20,20,7,41,25,88,39,87,1,2,7,7,7,31,134,7,7,7,7,7,7,7,4,1,2,7,29,35,20,20,20,20,20,207,20,20,20,20,20,38,38,3,23,8,38,7,7,78,3,78,23,78,8,38,25,39,23,7,3,23,7,23,8,7,38,7,8
7,8,78,78,7,3,39,7,3,8,25,8,78,78,23,3,8,78,38,8,25,38,78,38,38,39,7,39,39,23,20,20,20,20,20,20,231,135,88,39,7,7,7,35,7,7,7,7,7,7,7,7,25,7,88,7,20,20,20,20,20,20,20,7,88,25,7,7,7,7,25,38,23,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,20,9,20,20,20,85,20,20,20,20,20,25,38,7,25,23,78,8,38,38,25,3,23,7,7,7,38,8,39,7,39,39,39,23,8,7,8,3,7
8,39,7,39,25,38,25,23,7,38,3,7,7,39,3,39,78,7,39,3,7,38,38,25,3,39,8,23,78,7,20,20,20,20,20,20,20,171,120,121,123,123,121,121,121,121,123,120,124,7,7,7,7,7,20,20,20,20,20,20,97,201,20,20,20,7,7,7,7,7,7,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,20,20,20,20,20,232,20,20,20,20,20,39,39,39,78,78,78,78,3,8,38,25,23,3,8,3,23,38,39,39,3,25,78,23,3,78,38,7,38
3,78,25,7,38,7,25,7,39,8,39,7,3,25,39,23,78,25,7,38,3,25,23,25,8,8,7,8,8,25,20,20,20,20,20,20,105,20,20,20,20,20,20,20,20,20,20,20,71,72,73,69,85,20,20,20,20,20,20,20,20,231,20,20,20,7,7,7,7,7,7,7,3,38,78,8,63,125,126,127,7,7,7,7,7,7,7,8,7,39,20,20,20,20,20,20,20,20,20,20,25,39,3,25,8,7,38,7,23,7,8,7,25,78,23,38,38,7,7,3,7,7,25,38,78,7,38,8
78,23,25,25,78,78,8,25,39,25,23,39,38,38,38,3,38,39,23,25,78,25,78,25,7,39,78,78,8,39,20,20,20,20,20,20,20,213,20,20,230,213,20,20,20,20,20,99,20,65,66,20,20,20,20,20,213,20,20,20,20,20,20,20,20,7,23,3,3,87,178,177,59,178,177,61,183,116,117,118,3,7,7,7,7,7,7,7,7,23,20,20,255,20,20,20,20,20,20,20,3,3,38,3,23,23,7,7,39,38,23,38,25,23,39,39,78,23,8,78,7,38,23,3,38,25,25,8
78,25,3,39,38,25,25,39,39,39,38,78,23,7,78,39,23,8,23,78,3,39,7,7,23,25,25,8,78,39,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,65,66,20,20,105,20,20,20,20,20,20,20,20,20,20,20,78,39,60,4,23,50,54,29,29,29,29,50,136,137,138,188,7,7,7,25,4,7,7,9,39,20,20,20,20,20,20,20,20,20,20,3,39,8,3,8,39,38,8,8,39,3,39,3,23,78,39,8,78,23,3,78,3,78,3,7,7,38,23
39,39,23,23,25,7,8,38,3,3,25,25,23,38,7,23,23,8,39,25,25,7,8,38,8,7,25,8,38,8,20,20,20,20,20,20,20,119,121,123,120,120,123,120,121,121,123,123,173,7,29,171,123,120,120,120,121,172,124,20,20,20,20,20,7,25,24,21,178,23,50,29,29,134,29,210,29,31,35,35,7,7,7,78,7,7,7,7,88,25,25,20,20,20,20,20,20,20,20,20,8,39,78,25,25,39,38,7,25,25,3,3,39,8,25,7,78,25,3,38,7,38,8,23,39,7,3,7
39,7,25,7,25,23,25,8,78,8,3,3,78,23,23,3,23,38,39,39,78,78,8,7,25,23,39,7,25,25,20,20,20,20,20,20,20,115,87,7,3,7,7,7,7,7,7,7,7,29,31,7,7,7,7,7,7,7,115,20,20,20,20,20,7,7,150,29,29,221,29,29,226,227,226,50,29,30,9,78,7,7,25,88,7,7,7,25,78,88,20,20,20,20,20,20,20,20,20,20,8,7,25,3,3,39,7,38,23,39,8,38,3,23,78,78,78,39,25,23,7,3,25,3,7,8,23,8
23,39,8,7,23,8,23,25,8,7,8,25,3,25,23,39,38,38,38,23,7,23,38,3,23,25,23,23,3,38,20,20,20,20,212,20,20,135,4,7,78,7,7,7,7,7,7,7,7,29,7,7,7,70,70,70,70,7,114,20,20,20,20,20,7,7,63,28,29,50,29,55,38,88,39,214,29,29,78,39,5,6,3,7,7,7,7,7,41,8,20,20,20,20,20,20,20,20,20,20,7,78,23,7,8,38,23,25,39,23,3,78,8,25,8,78,7,8,25,25,38,3,3,39,78,8,3,23
8,25,8,8,25,39,78,8,38,78,78,8,3,8,8,25,38,39,25,7,23,25,8,23,38,3,25,78,7,25,20,20,20,20,20,20,20,135,87,7,7,140,143,141,143,142,143,113,7,30,29,3,7,7,70,70,70,70,157,230,20,20,20,20,7,7,78,17,29,29,29,160,7,23,23,24,28,29,87,23,7,25,41,7,7,7,4,7,9,39,4,20,20,20,20,20,20,20,20,20,7,23,38,38,7,23,38,7,8,7,78,39,78,3,8,25,38,23,8,23,38,8,8,8,8,25,23,39
25,7,23,78,23,78,23,23,38,8,7,78,3,39,23,8,25,7,78,39,39,39,3,38,8,78,23,25,25,78,20,20,20,20,20,20,20,115,9,7,7,144,145,159,159,159,131,132,7,78,50,25,7,7,70,70,70,70,114,20,20,20,20,7,7,7,9,78,54,221,29,182,178,196,177,28,29,29,9,7,7,87,35,7,7,7,78,7,41,78,23,20,20,99,213,20,20,20,20,20,7,8,38,38,7,7,38,8,39,8,39,3,78,23,25,8,3,25,38,3,39,25,8,25,3,8,78,8
78,25,38,7,78,8,25,25,38,25,38,23,8,3,25,7,23,8,25,39,7,25,3,8,3,23,23,78,3,39,20,20,20,20,20,20,20,115,140,143,143,112,169,159,159,159,159,132,7,7,29,7,7,31,7,70,70,70,156,20,105,20,7,7,7,38,88,59,21,29,29,29,29,29,134,29,29,17,87,7,7,7,87,19,39,7,7,7,39,87,20,20,20,204,20,20,20,20,20,20,25,38,78,3,3,3,23,23,8,38,23,78,8,3,78,39,38,25,38,39,23,25,38,39,8,38,23,8
23,78,23,78,39,25,39,8,39,25,78,38,8,39,23,8,3,39,23,25,38,23,8,23,78,25,38,38,8,25,20,20,20,20,20,20,20,135,144,159,159,159,159,159,159,159,159,132,4,7,30,29,29,210,7,70,70,7,115,20,20,20,7,7,7,7,24,29,29,134,215,29,29,210,29,221,29,8,9,7,7,7,7,7,7,7,7,87,78,23,20,20,20,20,20,20,20,20,20,20,23,25,78,38,8,7,23,3,78,78,23,8,7,78,23,25,38,39,23,7,78,39,78,3,8,8,8,3
3,23,78,38,23,25,25,25,25,78,23,3,3,3,23,7,25,78,39,3,7,78,78,3,7,7,78,23,23,8,20,20,20,20,20,20,232,156,144,145,159,159,159,159,128,129,130,132,7,7,50,7,30,7,7,7,39,88,157,20,231,20,7,7,7,7,45,54,29,29,29,134,29,134,28,29,29,25,7,7,35,7,7,8,88,7,7,25,35,87,20,20,20,20,20,20,20,20,20,20,7,3,38,8,23,39,3,38,39,39,3,25,8,3,7,3,23,8,23,38,3,23,23,7,25,8,23,78
39,38,23,23,3,25,78,39,7,38,78,38,78,78,38,8,23,38,25,38,7,38,23,7,7,39,78,7,38,25,20,20,20,20,20,20,20,157,144,169,131,159,159,159,159,159,159,132,7,7,29,7,7,7,7,9,23,7,157,20,20,20,7,7,7,7,63,29,29,134,47,226,237,48,151,28,28,88,25,7,23,39,7,23,7,7,19,38,3,20,20,20,20,20,20,170,20,20,20,20,3,23,8,3,39,39,3,38,3,25,7,3,23,39,25,25,39,3,23,8,8,23,25,8,25,78,8,23
38,7,3,23,23,8,78,38,23,8,23,7,39,78,7,39,25,38,7,23,78,8,23,7,25,8,23,23,78,38,20,20,20,20,20,20,20,157,161,143,143,143,159,159,128,129,130,132,7,29,54,7,7,78,7,87,7,7,114,20,20,20,20,7,7,7,24,50,29,28,7,7,7,78,35,49,237,88,3,7,41,19,7,41,7,38,20,20,20,20,20,20,97,20,20,20,20,20,20,20,39,25,39,39,38,7,25,8,23,7,23,8,39,38,3,38,7,38,39,78,7,8,8,25,39,39,25,7
25,3,78,25,8,78,39,23,8,39,39,7,78,25,23,23,8,3,3,7,3,25,78,25,3,3,25,38,39,39,20,20,20,20,232,20,20,115,7,8,7,147,159,159,159,159,159,132,7,29,88,7,251,7,7,7,7,7,115,20,20,20,20,7,7,7,45,29,29,30,7,8,25,7,7,7,39,88,7,7,7,7,38,7,38,20,20,7,4,35,20,20,20,20,20,20,20,20,20,20,23,8,78,7,3,39,39,8,7,7,7,39,23,78,78,7,25,7,38,38,7,23,39,8,8,78,25,25
39,3,8,23,8,39,23,23,78,8,39,23,78,78,38,38,8,23,23,23,7,7,78,7,78,7,23,7,7,39,20,20,20,20,20,20,20,156,7,39,7,161,143,162,143,163,143,164,7,29,7,7,7,8,7,43,44,7,157,20,20,20,7,20,7,178,31,215,215,21,7,7,78,7,3,7,7,7,7,7,7,8,25,7,78,20,39,7,3,39,35,20,20,212,99,20,20,20,20,20,23,38,78,3,39,8,39,8,3,3,23,3,23,8,8,7,25,25,25,3,23,3,3,8,7,25,23,3
23,8,38,3,39,78,23,38,39,7,25,3,23,23,38,25,25,25,38,23,39,38,78,25,38,7,78,7,23,25,20,20,20,20,20,20,20,156,7,9,7,39,23,29,29,50,29,50,29,31,7,7,7,7,32,33,34,4,156,20,99,20,20,7,45,50,50,29,28,226,39,7,4,7,139,88,7,7,7,194,196,197,198,200,9,20,139,7,7,41,88,20,20,20,20,20,20,20,20,20,7,78,3,3,7,23,23,25,78,8,8,23,78,78,8,8,38,25,25,7,7,39,7,8,23,39,3,7
23,39,23,39,7,78,38,8,3,39,38,25,3,39,8,25,39,38,3,8,39,25,39,8,8,7,39,78,78,38,20,20,20,20,20,20,20,115,7,7,225,43,44,39,29,7,7,88,7,7,7,225,7,9,110,7,7,7,156,20,207,20,7,7,45,29,29,21,29,78,78,7,23,38,7,25,7,7,32,217,107,151,216,7,20,20,7,38,7,7,20,20,20,20,204,20,20,20,20,20,23,25,7,3,8,25,23,78,23,78,23,7,38,39,23,39,8,78,78,23,78,8,7,23,7,39,3,39
39,25,3,3,8,23,25,39,8,7,39,23,78,3,39,78,8,39,78,38,7,8,7,3,78,8,38,23,23,38,20,20,20,20,20,20,20,115,7,7,254,33,34,23,7,225,7,7,225,7,7,254,23,78,251,7,7,32,135,20,20,20,7,7,39,22,226,22,29,35,78,7,25,4,7,7,7,35,110,217,182,183,192,7,20,20,20,231,20,20,20,20,20,20,20,20,20,20,20,20,78,8,39,25,78,7,3,39,78,8,8,38,38,7,38,78,8,25,78,38,78,3,78,7,8,39,39,25
39,78,38,39,25,38,8,8,8,23,78,39,8,78,39,25,7,78,23,7,23,23,25,25,7,39,8,38,38,25,20,20,20,20,201,20,20,115,7,225,7,9,225,8,7,254,23,7,254,23,225,7,225,7,3,225,7,110,157,20,20,20,20,7,88,38,7,7,7,8,9,4,88,7,7,7,7,7,7,234,235,236,238,88,7,102,20,20,20,20,230,20,20,20,20,20,20,20,20,20,38,78,39,25,25,7,25,25,38,7,8,7,38,7,39,7,39,3,8,78,8,25,3,8,23,25,39,39
25,25,7,7,38,39,3,23,38,25,7,25,78,78,8,38,7,23,23,38,23,78,39,38,78,39,3,78,38,7,20,20,20,20,230,20,20,115,7,254,52,153,254,7,225,7,7,23,7,7,254,7,254,225,88,254,23,4,135,20,20,99,20,7,38,39,9,7,7,7,23,4,139,7,4,7,102,25,87,9,217,216,7,7,7,7,7,7,20,97,20,20,20,20,20,20,20,20,20,20,23,78,38,3,39,25,38,25,3,7,25,3,39,7,8,23,78,38,25,25,8,8,78,23,38,39,3,25
25,25,7,23,39,23,39,25,25,23,8,7,8,39,39,7,3,7,78,7,38,38,25,78,39,25,8,3,25,38,20,20,20,20,20,20,20,115,23,7,165,34,7,7,254,7,23,23,7,7,7,225,7,254,225,7,225,7,156,20,20,154,20,7,35,7,205,7,23,7,7,7,7,7,7,7,221,7,7,7,217,192,7,7,7,205,7,7,7,7,20,20,20,20,20,20,20,20,20,20,78,38,23,25,8,7,78,3,78,23,38,3,23,8,39,39,7,38,8,23,3,78,78,39,38,8,78,23
8,39,23,39,38,39,39,3,25,78,7,8,7,39,23,8,78,3,8,7,23,3,78,3,3,3,7,8,7,39,20,20,20,20,20,20,20,156,7,8,193,7,7,225,7,7,7,7,225,23,7,254,7,7,254,7,254,88,157,207,20,20,20,20,7,7,7,7,175,7,7,175,32,7,9,35,25,87,88,32,234,238,7,7,214,221,7,23,7,7,20,20,20,20,20,20,20,20,20,20,78,25,78,38,78,39,8,78,23,8,23,39,23,3,25,38,39,38,39,7,3,38,7,8,39,8,38,7
7,3,38,25,23,7,23,38,25,23,39,7,7,8,8,78,7,23,38,23,7,8,25,39,8,39,8,23,25,78,20,20,20,20,255,20,20,135,7,3,225,7,7,254,251,23,225,7,254,7,225,7,23,98,44,7,7,225,114,20,20,20,20,20,7,32,7,7,7,7,7,7,110,7,7,195,7,7,7,110,7,175,7,7,7,32,7,23,7,7,20,20,20,20,20,20,20,20,20,20,7,25,38,38,39,25,25,3,25,25,7,38,78,23,3,3,7,3,23,3,39,3,3,7,38,38,3,8
39,78,78,38,25,25,23,39,3,8,78,3,7,23,7,39,78,3,25,8,23,38,25,38,25,39,8,38,39,39,20,20,20,20,20,20,20,114,7,225,254,7,52,53,7,7,254,7,7,23,254,7,225,33,34,7,7,254,115,105,20,20,20,7,7,110,23,102,39,194,195,198,200,7,217,221,219,7,7,7,7,7,7,7,7,110,7,7,7,7,20,20,20,20,20,20,20,20,20,20,39,23,3,39,78,78,23,7,38,3,39,3,7,38,78,3,7,78,39,78,3,3,7,7,38,39,3,23
7,7,3,8,3,25,38,23,39,23,78,25,78,25,78,3,39,78,39,7,3,7,8,39,7,3,23,8,23,8,20,20,20,20,105,20,20,157,7,254,7,7,33,34,23,25,8,225,7,7,7,193,254,7,7,225,7,7,157,204,20,20,20,7,7,7,8,87,25,214,29,54,208,200,7,227,7,7,7,7,7,7,198,199,7,7,88,3,222,39,20,20,20,105,20,20,20,20,20,20,7,25,8,7,25,25,7,25,8,8,8,23,38,38,7,7,39,23,7,8,25,38,23,39,38,8,8,8
38,39,78,78,39,39,23,3,39,78,78,39,8,78,7,7,78,7,38,3,3,7,25,3,23,38,23,23,38,7,20,20,20,20,20,20,20,114,225,7,7,7,7,7,225,7,7,254,23,23,7,23,7,225,7,254,7,7,135,20,20,20,20,7,7,7,139,7,7,234,32,227,237,238,23,23,88,25,195,7,7,217,222,219,7,7,38,102,7,7,20,20,20,232,20,20,20,20,20,20,3,25,78,8,38,8,78,7,78,3,23,38,38,78,38,23,7,23,78,23,38,7,3,39,3,25,8,38
39,23,8,7,78,3,38,25,8,8,38,7,38,3,38,78,78,25,3,8,78,25,7,39,38,78,3,8,8,23,20,20,20,20,20,20,20,114,254,7,98,153,7,7,254,7,7,7,7,225,87,251,23,254,52,53,88,225,157,20,20,20,20,23,7,7,7,7,7,7,110,38,7,88,3,25,23,214,210,216,7,4,9,7,32,7,7,7,7,39,20,20,20,20,97,20,20,20,20,20,7,25,39,25,78,3,78,39,8,23,3,38,7,8,78,23,7,7,8,8,7,8,38,25,38,78,25,38
39,7,78,25,23,78,38,23,38,7,7,7,23,39,78,78,23,38,78,78,8,78,7,7,8,8,7,78,23,3,20,20,20,20,207,20,20,115,3,225,165,34,7,251,193,7,225,23,7,254,7,7,225,7,33,34,7,254,157,20,20,20,7,7,39,88,214,222,216,7,7,7,7,3,210,87,8,234,227,4,88,35,4,7,110,3,7,78,88,38,3,20,20,20,239,20,20,20,20,20,25,38,8,8,7,7,38,38,38,3,38,23,39,7,23,39,3,23,7,78,7,3,39,8,23,8,8,8
38,8,38,39,8,8,78,23,39,39,23,39,39,39,25,3,25,78,23,39,78,38,8,3,8,8,7,38,38,78,20,20,20,20,228,20,20,114,9,254,25,39,87,78,7,7,254,7,7,7,7,7,254,7,7,7,7,7,157,20,230,97,78,78,39,78,9,8,3,7,7,7,87,39,87,4,39,23,25,78,25,9,4,23,7,7,175,7,23,35,20,20,20,231,105,20,20,20,20,20,23,8,8,3,78,8,78,7,23,8,38,8,3,3,78,7,38,7,8,3,8,8,25,38,8,78,38,7
38,23,38,78,38,3,23,3,25,38,3,78,78,23,39,23,39,25,23,25,8,3,78,38,7,38,7,39,78,78,20,20,20,20,239,20,228,171,121,121,172,120,121,121,120,172,172,123,172,172,120,172,123,121,120,123,121,120,173,20,20,228,20,20,20,9,23,9,20,20,20,20,20,20,9,4,20,20,20,20,20,20,87,38,20,20,39,20,20,20,20,20,20,228,20,20,20,20,20,20,7,3,7,38,78,7,39,8,78,78,78,8,25,3,3,3,25,7,38,23,25,78,3,8,3,25,38,23
7,7,7,8,8,7,39,7,8,78,38,38,25,39,39,25,78,7,25,8,3,3,39,78,8,8,8,25,78,23,20,20,20,20,99,20,20,20,20,20,20,20,20,20,20,85,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,39,3,25,25,25,78,23,25,7,7,3,8,8,8,7,39,78,7,23,3,25,78,39,3,7,8,23,8
25,25,39,78,23,7,38,39,7,25,39,38,23,25,25,7,23,23,7,3,39,7,3,78,23,38,25,25,3,78,20,20,20,20,20,20,20,20,20,20,20,20,20,20,231,20,20,20,213,201,20,213,232,228,20,20,20,20,201,20,20,213,20,20,20,20,20,20,20,20,20,20,20,20,230,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,213,20,20,20,20,23,3,23,39,38,8,7,39,23,23,38,3,38,3,78,7,25,39,7,78,39,23,7,39,8,23,39,78
7,39,38,23,78,7,39,3,23,38,38,7,7,3,7,3,23,23,78,38,25,7,3,38,78,25,3,38,23,78,20,20,20,20,20,20,20,20,170,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,239,255,20,239,20,20,20,20,20,20,20,20,20,20,20,20,20,20,105,97,20,20,20,207,20,20,20,20,20,85,20,20,20,20,20,20,8,78,39,78,39,38,78,7,3,7,7,38,39,8,25,78,3,39,3,25,8,39,23,78,38,39,38,23
39,25,38,39,23,38,38,8,38,25,38,3,8,3,78,78,38,38,25,23,78,8,7,25,38,39,25,39,23,25,20,20,20,20,20,207,20,20,20,20,207,201,20,20,20,20,20,20,20,20,20,20,20,20,20,207,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,99,20,20,20,20,20,20,85,20,20,20,20,20,232,20,20,20,20,20,20,78,8,3,78,23,25,25,8,39,8,8,38,23,78,23,8,38,39,3,8,23,38,78,78,23,8,38,8
38,23,8,8,23,23,3,25,3,8,39,78,38,8,7,23,7,38,78,78,8,25,8,8,3,8,8,25,25,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,228,20,230,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,99,20,20,20,97,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,23,38,25,38,78,8,7,3,3,38,23,7,78,23,25,8,8,3,38,7,3,25,38,25,25,7,23,23
38,78,38,3,8,8,8,25,25,8,8,23,25,7,3,25,23,78,38,3,23,78,25,8,7,25,25,8,23,78,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,8,25,39,39,39,8,39,39,78,38,23,3,38,38,38,78,3,78,39,39,25,39,25,38,25,23,78
23,3,3,8,8,7,78,8,38,39,39,8,3,7,78,3,8,25,25,25,39,23,38,25,25,7,38,25,78,39,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,7,23,23,3,25,39,78,39,3,25,23,23,3,3,3,23,23,39,78,8,25,8,8,3,25,8,7,78
8,39,3,25,7,3,3,78,23,3,23,78,23,78,78,38,8,39,23,78,39,3,39,25,38,7,23,3,3,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,39,23,8,23,7,38,25,38,25,38,3,23,7,3,39,25,78,25,38,23,3,78,25,39,25,39,39,8
25,3,78,8,39,8,78,78,39,78,23,7,7,38,8,38,23,38,8,7,7,39,3,23,38,8,78,39,8,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,38,25,78,25,39,78,25,3,39,38,3,39,3,23,23,3,23,23,23,7,39,3,23,38,38,23,7,8
8,7,7,23,7,23,7,3,38,7,8,8,25,8,39,39,3,23,23,39,23,38,39,7,25,3,7,78,25,7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,8,39,7,7,38,38,25,7,23,38,78,23,3,25,8,7,39,78,7,8,38,7,39,25,25,38,23,7
3,78,38,7,7,23,38,25,8,3,7,38,23,78,8,78,7,78,39,78,7,78,39,23,23,23,39,78,38,39,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,39,38,38,7,78,3,25,8,7,39,7,25,38,39,78,3,78,39,8,39,38,23,23,8,78,7,38,8
25,7,25,25,39,3,8,23,39,39,78,7,8,23,23,8,3,25,23,3,78,3,8,8,38,8,25,39,3,8,8,8,38,23,7,3,39,78,8,23,25,3,3,78,25,25,3,3,23,8,3,23,7,23,78,8,25,38,23,7,3,39,3,78,25,38,7,78,78,8,25,23,78,3,3,39,3,3,3,7,25,7,7,38,3,78,25,3,78,23,7,39,78,39,7,3,38,3,7,7,38,25,3,8,3,3,39,23,7,39,39,3,8,7,23,3,23,3,25,25,25,7,3,7,78,25,7,3
3,78,8,38,78,23,25,38,3,38,38,3,38,38,25,39,39,8,23,39,3,23,8,25,23,38,39,8,7,25,25,8,38,8,25,39,7,8,7,23,8,8,25,23,78,39,39,78,78,25,25,23,8,38,39,23,3,78,25,25,39,78,25,23,25,25,3,38,8,38,3,3,25,23,25,8,3,39,23,25,3,25,7,39,8,23,7,7,39,8,25,78,3,39,39,23,23,7,39,23,38,3,3,3,7,38,7,25,3,38,38,3,38,3,23,7,7,38,78,23,8,3,23,78,38,8,3,23
39,39,78,39,3,25,25,25,39,8,8,38,38,78,78,38,78,3,25,78,23,25,39,3,78,7,39,23,23,7,7,8,25,3,23,23,25,3,78,23,8,7,8,38,38,23,3,8,7,8,7,7,39,8,78,3,39,3,8,25,23,78,7,7,23,7,23,39,78,39,8,25,78,23,3,8,23,23,8,3,25,3,38,78,78,8,8,7,7,25,25,23,7,78,25,38,8,7,78,8,38,3,23,39,7,25,78,25,23,7,3,3,39,7,7,38,38,39,3,7,8,23,25,3,23,23,8,25
23,7,8,23,39,38,8,3,8,8,7,23,8,39,7,25,7,25,25,7,25,8,23,39,8,25,78,25,25,25,39,25,25,25,78,7,38,8,3,39,7,78,78,78,25,8,3,7,38,38,38,7,39,38,39,38,7,23,23,7,7,3,7,7,39,39,23,78,78,25,3,7,7,25,3,7,39,78,3,38,3,3,25,7,25,78,23,23,23,25,3,3,25,38,39,7,39,3,23,3,39,39,3,8,38,78,23,8,23,3,8,25,39,78,8,38,78,8,8,39,7,3,39,78,8,39,38,39
23,23,78,25,78,8,23,38,23,38,78,3,39,7,7,25,38,23,3,38,39,25,25,7,3,23,25,38,23,78,39,23,39,3,7,25,25,8,38,8,38,38,39,8,23,8,38,23,23,78,78,25,25,39,8,3,3,25,38,78,39,7,23,3,39,23,23,3,23,8,7,38,7,39,39,39,78,38,38,39,38,23,38,78,38,3,25,39,39,78,3,25,39,25,23,8,78,23,78,23,8,78,38,25,3,38,38,8,23,8,39,78,8,7,7,3,78,23,25,7,23,38,78,7,38,3,7,78
8,3,38,38,3,8,38,25,25,25,7,25,7,3,7,8,7,78,23,25,25,38,8,25,8,78,7,25,8,78,7,3,8,38,78,38,3,25,38,8,78,25,7,23,7,39,39,3,8,38,23,3,38,78,78,23,39,78,23,38,8,8,7,7,3,7,7,78,39,39,7,78,7,8,3,38,23,23,78,25,78,78,78,38,7,8,8,78,39,39,78,38,3,7,39,38,25,8,78,8,38,25,78,23,23,39,8,3,39,7,38,23,3,39,39,23,7,3,38,8,3,7,3,23,38,8,25,78
3,38,8,8,25,3,38,25,7,78,25,7,8,39,78,38,78,78,3,8,8,8,7,7,8,7,25,78,23,23,8,7,23,7,8,39,7,78,25,39,38,39,3,38,25,39,78,38,7,25,23,25,25,78,78,3,25,3,7,7,38,7,8,78,78,8,38,23,3,7,23,3,38,25,7,25,39,8,38,39,25,38,39,23,8,25,3,23,23,25,8,7,7,8,38,23,78,39,78,3,38,3,38,25,39,25,39,3,8,3,23,23,39,23,25,25,38,78,25,39,25,8,78,39,39,78,38,3
8,38,23,78,23,7,25,7,39,7,38,23,23,7,25,78,8,3,38,39,23,25,3,25,3,23,38,38,7,8,23,78,78,25,38,39,78,8,8,7,39,25,25,25,23,39,8,3,38,7,39,23,7,3,8,78,3,7,23,25,8,78,39,23,7,25,3,38,3,7,38,8,25,38,38,25,3,38,7,39,7,25,39,8,78,39,38,39,38,23,25,39,7,39,7,8,25,3,3,8,23,23,7,39,78,23,7,23,8,38,3,25,25,39,78,23,8,23,3,38,78,23,25,25,39,39,8,7
